p1,p2,ptype,fid1,fid2,tags,set,nsamples
F0579/MID1,F0579/MID4,bb,F0579,F0579,544,0,64
F0579/MID1,F0579/MID7,sibs,F0579,F0579,544,0,64
F0579/MID1,F0579/MID3,ms,F0579,F0579,544,0,8
F0579/MID1,F0579/MID2,ms,F0579,F0579,544,0,16
F0579/MID1,F0579/MID7,ss,F0579,F0579,544,0,64
F0579/MID1,F0579/MID6,ss,F0579,F0579,544,0,32
F0579/MID1,F0579/MID4,ss,F0579,F0579,544,0,64
F0579/MID1,F0579/MID5,ss,F0579,F0579,544,0,64
F0579/MID2,F0579/MID3,ss,F0579,F0579,544,0,2
F0579/MID2,F0579/MID3,bb,F0579,F0579,544,0,2
F0579/MID4,F0579/MID7,bb,F0579,F0579,544,0,64
F0579/MID4,F0579/MID5,sibs,F0579,F0579,544,0,64
F0579/MID4,F0579/MID6,bb,F0579,F0579,544,0,32
F0579/MID4,F0579/MID7,ss,F0579,F0579,544,0,64
F0579/MID4,F0579/MID5,bb,F0579,F0579,544,0,64
F0579/MID4,F0579/MID6,sibs,F0579,F0579,544,0,32
F0579/MID4,F0579/MID5,ss,F0579,F0579,544,0,64
F0579/MID4,F0579/MID6,ss,F0579,F0579,544,0,32
F0579/MID5,F0579/MID6,ss,F0579,F0579,544,0,32
F0579/MID5,F0579/MID7,ss,F0579,F0579,544,0,64
F0579/MID5,F0579/MID7,bb,F0579,F0579,544,0,64
F0579/MID5,F0579/MID7,sibs,F0579,F0579,544,0,64
F0579/MID5,F0579/MID6,bb,F0579,F0579,544,0,32
F0579/MID6,F0579/MID7,ss,F0579,F0579,544,0,32
F0579/MID6,F0579/MID7,sibs,F0579,F0579,544,0,32
F0579/MID6,F0579/MID7,bb,F0579,F0579,544,0,32
F0579/MID8,F0579/MID5,md,F0579,F0579,544,0,32
F0579/MID8,F0579/MID6,md,F0579,F0579,544,0,16
F0579/MID8,F0579/MID7,ms,F0579,F0579,544,0,32
F0579/MID8,F0579/MID1,md,F0579,F0579,544,0,32
F0579/MID8,F0579/MID2,gfgd,F0579,F0579,544,0,8
F0579/MID8,F0579/MID4,ms,F0579,F0579,544,0,32
F0579/MID8,F0579/MID3,gfgd,F0579,F0579,544,0,4
F0579/MID9,F0579/MID7,fs,F0579,F0579,544,0,24
F0579/MID9,F0579/MID6,fd,F0579,F0579,544,0,12
F0579/MID9,F0579/MID5,fd,F0579,F0579,544,0,24
F0579/MID9,F0579/MID2,gmgd,F0579,F0579,544,0,6
F0579/MID9,F0579/MID3,gmgd,F0579,F0579,544,0,3
F0579/MID9,F0579/MID4,fs,F0579,F0579,544,0,24
F0579/MID9,F0579/MID1,fd,F0579,F0579,544,0,24
F0580/MID1,F0580/MID2,fs,F0580,F0580,545,0,65
F0580/MID1,F0580/MID4,fd,F0580,F0580,545,0,52
F0580/MID2,F0580/MID4,sibs,F0580,F0580,545,0,20
F0580/MID2,F0580/MID4,ss,F0580,F0580,545,0,20
F0580/MID2,F0580/MID4,bb,F0580,F0580,545,0,20
F0580/MID3,F0580/MID2,ms,F0580,F0580,545,0,35
F0580/MID3,F0580/MID4,md,F0580,F0580,545,0,28
F0582/MID1,F0582/MID3,fs,F0582,F0582,547,0,32
F0582/MID2,F0582/MID3,ms,F0582,F0582,547,0,20
F0583/MID1,F0583/MID5,ss,F0583,F0583,548,0,72
F0583/MID1,F0583/MID3,ms,F0583,F0583,548,0,90
F0583/MID1,F0583/MID5,sibs,F0583,F0583,548,0,72
F0583/MID1,F0583/MID4,md,F0583,F0583,548,0,36
F0583/MID1,F0583/MID5,bb,F0583,F0583,548,0,72
F0583/MID2,F0583/MID4,fd,F0583,F0583,548,0,20
F0583/MID2,F0583/MID3,fs,F0583,F0583,548,0,50
F0583/MID3,F0583/MID4,sibs,F0583,F0583,548,0,10
F0583/MID3,F0583/MID4,bb,F0583,F0583,548,0,10
F0583/MID3,F0583/MID4,ss,F0583,F0583,548,0,10
F0583/MID6,F0583/MID5,ms,F0583,F0583,548,0,16
F0583/MID6,F0583/MID3,gfgd,F0583,F0583,548,0,20
F0583/MID6,F0583/MID4,gfgs,F0583,F0583,548,0,8
F0583/MID6,F0583/MID1,md,F0583,F0583,548,0,72
F0583/MID7,F0583/MID3,gmgd,F0583,F0583,548,0,10
F0583/MID7,F0583/MID1,fd,F0583,F0583,548,0,36
F0583/MID7,F0583/MID5,fs,F0583,F0583,548,0,8
F0583/MID7,F0583/MID4,gmgs,F0583,F0583,548,0,4
F0585/MID1,F0585/MID6,md,F0585,F0585,550,0,16
F0585/MID1,F0585/MID5,ms,F0585,F0585,550,0,32
F0585/MID2,F0585/MID5,gfgd,F0585,F0585,550,0,4
F0585/MID2,F0585/MID1,md,F0585,F0585,550,0,8
F0585/MID2,F0585/MID6,gfgs,F0585,F0585,550,0,2
F0585/MID3,F0585/MID6,gmgs,F0585,F0585,550,0,4
F0585/MID3,F0585/MID1,fd,F0585,F0585,550,0,16
F0585/MID3,F0585/MID5,gmgd,F0585,F0585,550,0,8
F0585/MID4,F0585/MID6,fd,F0585,F0585,550,0,6
F0585/MID4,F0585/MID5,fs,F0585,F0585,550,0,12
F0585/MID5,F0585/MID6,ss,F0585,F0585,550,0,8
F0585/MID5,F0585/MID6,bb,F0585,F0585,550,0,8
F0585/MID5,F0585/MID6,sibs,F0585,F0585,550,0,8
F0588/MID1,F0588/MID4,ms,F0588,F0588,553,0,30
F0588/MID2,F0588/MID4,gfgd,F0588,F0588,553,0,12
F0588/MID2,F0588/MID1,md,F0588,F0588,553,0,40
F0588/MID3,F0588/MID4,gmgd,F0588,F0588,553,0,18
F0588/MID3,F0588/MID1,fd,F0588,F0588,553,0,60
F0588/MID5,F0588/MID4,fs,F0588,F0588,553,0,6
F0589/MID1,F0589/MID4,fs,F0589,F0589,554,0,6
F0589/MID1,F0589/MID3,fd,F0589,F0589,554,0,9
F0589/MID2,F0589/MID4,ms,F0589,F0589,554,0,4
F0589/MID2,F0589/MID3,md,F0589,F0589,554,0,6
F0589/MID3,F0589/MID4,bb,F0589,F0589,554,0,6
F0589/MID3,F0589/MID4,sibs,F0589,F0589,554,0,6
F0589/MID3,F0589/MID4,ss,F0589,F0589,554,0,6
F0590/MID1,F0590/MID7,sibs,F0590,F0590,555,0,11
F0590/MID1,F0590/MID4,md,F0590,F0590,555,0,55
F0590/MID1,F0590/MID5,ms,F0590,F0590,555,0,44
F0590/MID1,F0590/MID7,ss,F0590,F0590,555,0,11
F0590/MID1,F0590/MID3,ms,F0590,F0590,555,0,33
F0590/MID1,F0590/MID7,bb,F0590,F0590,555,0,11
F0590/MID2,F0590/MID5,fs,F0590,F0590,555,0,8
F0590/MID2,F0590/MID4,fd,F0590,F0590,555,0,10
F0590/MID2,F0590/MID3,fs,F0590,F0590,555,0,6
F0590/MID3,F0590/MID5,ss,F0590,F0590,555,0,12
F0590/MID3,F0590/MID4,ss,F0590,F0590,555,0,15
F0590/MID3,F0590/MID5,bb,F0590,F0590,555,0,12
F0590/MID3,F0590/MID4,sibs,F0590,F0590,555,0,15
F0590/MID3,F0590/MID4,bb,F0590,F0590,555,0,15
F0590/MID4,F0590/MID5,bb,F0590,F0590,555,0,20
F0590/MID4,F0590/MID5,ss,F0590,F0590,555,0,20
F0590/MID4,F0590/MID5,sibs,F0590,F0590,555,0,20
F0590/MID6,F0590/MID4,gfgs,F0590,F0590,555,0,15
F0590/MID6,F0590/MID1,md,F0590,F0590,555,0,33
F0590/MID6,F0590/MID5,gfgd,F0590,F0590,555,0,12
F0590/MID6,F0590/MID7,ms,F0590,F0590,555,0,3
F0590/MID6,F0590/MID3,gfgd,F0590,F0590,555,0,9
F0590/MID8,F0590/MID3,gmgd,F0590,F0590,555,0,6
F0590/MID8,F0590/MID5,gmgd,F0590,F0590,555,0,8
F0590/MID8,F0590/MID7,fs,F0590,F0590,555,0,2
F0590/MID8,F0590/MID1,fd,F0590,F0590,555,0,22
F0590/MID8,F0590/MID4,gmgs,F0590,F0590,555,0,10
F0591/MID1,F0591/MID3,fd,F0591,F0591,556,0,16
F0592/MID1,F0592/MID3,fs,F0592,F0592,557,0,48
F0592/MID2,F0592/MID3,ms,F0592,F0592,557,0,36
F0592/MID4,F0592/MID2,fd,F0592,F0592,557,0,6
F0592/MID4,F0592/MID3,gmgd,F0592,F0592,557,0,6
F0592/MID5,F0592/MID3,gfgd,F0592,F0592,557,0,6
F0592/MID5,F0592/MID2,md,F0592,F0592,557,0,6
F0595/MID1,F0595/MID5,fd,F0595,F0595,559,0,72
F0595/MID1,F0595/MID6,fs,F0595,F0595,559,0,36
F0595/MID1,F0595/MID4,fd,F0595,F0595,559,0,144
F0595/MID2,F0595/MID1,fs,F0595,F0595,559,0,72
F0595/MID3,F0595/MID5,md,F0595,F0595,559,0,28
F0595/MID3,F0595/MID6,ms,F0595,F0595,559,0,14
F0595/MID5,F0595/MID6,sibs,F0595,F0595,559,0,8
F0595/MID5,F0595/MID6,ss,F0595,F0595,559,0,8
F0595/MID5,F0595/MID6,bb,F0595,F0595,559,0,8
F0596/MID1,F0596/MID3,fs,F0596,F0596,560,0,40
F0596/MID1,F0596/MID4,fs,F0596,F0596,560,0,72
F0596/MID2,F0596/MID4,ms,F0596,F0596,560,0,63
F0596/MID2,F0596/MID3,ms,F0596,F0596,560,0,35
F0596/MID3,F0596/MID4,bb,F0596,F0596,560,0,45
F0596/MID3,F0596/MID4,ss,F0596,F0596,560,0,45
F0598/MID1,F0598/MID3,fd,F0598,F0598,562,0,110
F0598/MID1,F0598/MID4,fd,F0598,F0598,562,0,55
F0598/MID2,F0598/MID4,gmgs,F0598,F0598,562,0,5
F0598/MID2,F0598/MID3,gmgs,F0598,F0598,562,0,10
F0598/MID2,F0598/MID1,fs,F0598,F0598,562,0,11
F0598/MID3,F0598/MID4,ss,F0598,F0598,562,0,50
F0598/MID3,F0598/MID4,bb,F0598,F0598,562,0,50
F0598/MID5,F0598/MID4,md,F0598,F0598,562,0,40
F0598/MID5,F0598/MID3,md,F0598,F0598,562,0,80
F0598/MID6,F0598/MID1,ms,F0598,F0598,562,0,11
F0598/MID6,F0598/MID3,gfgs,F0598,F0598,562,0,10
F0598/MID6,F0598/MID4,gfgs,F0598,F0598,562,0,5
F0600/MID1,F0600/MID4,fs,F0600,F0600,564,0,150
F0600/MID1,F0600/MID3,fs,F0600,F0600,564,0,105
F0600/MID1,F0600/MID5,fs,F0600,F0600,564,0,135
F0600/MID1,F0600/MID2,fs,F0600,F0600,564,0,150
F0600/MID2,F0600/MID3,bb,F0600,F0600,564,0,70
F0600/MID2,F0600/MID5,ss,F0600,F0600,564,0,90
F0600/MID2,F0600/MID4,ss,F0600,F0600,564,0,100
F0600/MID2,F0600/MID3,ss,F0600,F0600,564,0,70
F0600/MID2,F0600/MID4,bb,F0600,F0600,564,0,100
F0600/MID2,F0600/MID5,bb,F0600,F0600,564,0,90
F0600/MID3,F0600/MID4,ss,F0600,F0600,564,0,70
F0600/MID3,F0600/MID5,bb,F0600,F0600,564,0,63
F0600/MID3,F0600/MID5,ss,F0600,F0600,564,0,63
F0600/MID3,F0600/MID4,bb,F0600,F0600,564,0,70
F0600/MID4,F0600/MID5,ss,F0600,F0600,564,0,90
F0600/MID4,F0600/MID5,bb,F0600,F0600,564,0,90
F0600/MID6,F0600/MID4,ms,F0600,F0600,564,0,120
F0600/MID6,F0600/MID3,ms,F0600,F0600,564,0,84
F0600/MID6,F0600/MID5,ms,F0600,F0600,564,0,108
F0600/MID6,F0600/MID2,ms,F0600,F0600,564,0,120
F0600/MID7,F0600/MID5,gfgd,F0600,F0600,564,0,27
F0600/MID7,F0600/MID4,gfgd,F0600,F0600,564,0,30
F0600/MID7,F0600/MID3,gfgd,F0600,F0600,564,0,21
F0600/MID7,F0600/MID1,ms,F0600,F0600,564,0,45
F0600/MID7,F0600/MID2,gfgd,F0600,F0600,564,0,30
F0601/MID1,F0601/MID10,fs,F0601,F0601,565,0,504
F0601/MID1,F0601/MID9,fs,F0601,F0601,565,0,980
F0601/MID1,F0601/MID5,fs,F0601,F0601,565,0,1960
F0601/MID1,F0601/MID8,fd,F0601,F0601,565,0,700
F0601/MID10,F0601/MID14,fd,F0601,F0601,565,0,216
F0601/MID10,F0601/MID13,fs,F0601,F0601,565,0,90
F0601/MID15,F0601/MID14,md,F0601,F0601,565,0,132
F0601/MID15,F0601/MID13,ms,F0601,F0601,565,0,55
F0601/MID16,F0601/MID40,md,F0601,F0601,565,0,48
F0601/MID16,F0601/MID41,md,F0601,F0601,565,0,24
F0601/MID17,F0601/MID25,md,F0601,F0601,565,0,2
F0601/MID17,F0601/MID24,md,F0601,F0601,565,0,1
F0601/MID17,F0601/MID26,md,F0601,F0601,565,0,2
F0601/MID17,F0601/MID1,ms,F0601,F0601,565,0,28
F0601/MID18,F0601/MID31,fd,F0601,F0601,565,0,26
F0601/MID18,F0601/MID30,fd,F0601,F0601,565,0,26
F0601/MID19,F0601/MID7,ms,F0601,F0601,565,0,4134
F0601/MID19,F0601/MID6,ms,F0601,F0601,565,0,8502
F0601/MID2,F0601/MID9,ms,F0601,F0601,565,0,2905
F0601/MID2,F0601/MID10,ms,F0601,F0601,565,0,1494
F0601/MID2,F0601/MID8,md,F0601,F0601,565,0,2075
F0601/MID2,F0601/MID5,ms,F0601,F0601,565,0,5810
F0601/MID20,F0601/MID33,md,F0601,F0601,565,0,976
F0601/MID20,F0601/MID21,ms,F0601,F0601,565,0,2562
F0601/MID22,F0601/MID11,md,F0601,F0601,565,0,792
F0601/MID22,F0601/MID12,md,F0601,F0601,565,0,990
F0601/MID28,F0601/MID34,md,F0601,F0601,565,0,52
F0601/MID29,F0601/MID18,fs,F0601,F0601,565,0,65
F0601/MID29,F0601/MID28,fd,F0601,F0601,565,0,65
F0601/MID3,F0601/MID2,fd,F0601,F0601,565,0,830
F0601/MID3,F0601/MID16,fd,F0601,F0601,565,0,240
F0601/MID32,F0601/MID30,md,F0601,F0601,565,0,10
F0601/MID32,F0601/MID31,md,F0601,F0601,565,0,10
F0601/MID35,F0601/MID34,fd,F0601,F0601,565,0,16
F0601/MID37,F0601/MID3,ms,F0601,F0601,565,0,30
F0601/MID4,F0601/MID2,md,F0601,F0601,565,0,913
F0601/MID4,F0601/MID16,md,F0601,F0601,565,0,264
F0601/MID5,F0601/MID6,fs,F0601,F0601,565,0,7630
F0601/MID5,F0601/MID7,fs,F0601,F0601,565,0,3710
F0601/MID6,F0601/MID33,fd,F0601,F0601,565,0,1744
F0601/MID6,F0601/MID21,fs,F0601,F0601,565,0,4578
F0601/MID8,F0601/MID28,md,F0601,F0601,565,0,325
F0601/MID8,F0601/MID18,ms,F0601,F0601,565,0,325
F0601/MID9,F0601/MID12,fd,F0601,F0601,565,0,1575
F0601/MID9,F0601/MID11,fd,F0601,F0601,565,0,1260
F0602/MID1,F0602/MID9,fd,F0602,F0602,566,0,24
F0602/MID1,F0602/MID5,fd,F0602,F0602,566,0,56
F0602/MID1,F0602/MID6,fd,F0602,F0602,566,0,8
F0602/MID1,F0602/MID8,fd,F0602,F0602,566,0,16
F0602/MID2,F0602/MID6,gmgs,F0602,F0602,566,0,2
F0602/MID2,F0602/MID1,fs,F0602,F0602,566,0,16
F0602/MID2,F0602/MID5,gmgs,F0602,F0602,566,0,14
F0602/MID2,F0602/MID9,gmgs,F0602,F0602,566,0,6
F0602/MID2,F0602/MID8,gmgs,F0602,F0602,566,0,4
F0602/MID3,F0602/MID1,ms,F0602,F0602,566,0,16
F0602/MID3,F0602/MID6,gfgs,F0602,F0602,566,0,2
F0602/MID3,F0602/MID8,gfgs,F0602,F0602,566,0,4
F0602/MID3,F0602/MID9,gfgs,F0602,F0602,566,0,6
F0602/MID3,F0602/MID5,gfgs,F0602,F0602,566,0,14
F0602/MID4,F0602/MID7,md,F0602,F0602,566,0,18
F0602/MID4,F0602/MID8,md,F0602,F0602,566,0,12
F0602/MID4,F0602/MID5,md,F0602,F0602,566,0,42
F0602/MID5,F0602/MID8,bb,F0602,F0602,566,0,14
F0602/MID5,F0602/MID8,ss,F0602,F0602,566,0,14
F0604/MID1,F0604/MID4,fd,F0604,F0604,568,0,5
F0604/MID1,F0604/MID3,fd,F0604,F0604,568,0,25
F0604/MID2,F0604/MID4,md,F0604,F0604,568,0,2
F0604/MID2,F0604/MID3,md,F0604,F0604,568,0,10
F0604/MID3,F0604/MID4,ss,F0604,F0604,568,0,5
F0604/MID3,F0604/MID4,bb,F0604,F0604,568,0,5
F0605/MID1,F0605/MID2,fd,F0605,F0605,569,0,12
F0607/MID1,F0607/MID3,md,F0607,F0607,571,0,64
F0607/MID1,F0607/MID2,ms,F0607,F0607,571,0,72
F0607/MID2,F0607/MID3,sibs,F0607,F0607,571,0,72
F0607/MID2,F0607/MID3,bb,F0607,F0607,571,0,72
F0607/MID2,F0607/MID3,ss,F0607,F0607,571,0,72
F0610/MID1,F0610/MID3,ss,F0610,F0610,573,0,36
F0610/MID1,F0610/MID2,bb,F0610,F0610,573,0,18
F0610/MID1,F0610/MID3,bb,F0610,F0610,573,0,36
F0610/MID1,F0610/MID5,bb,F0610,F0610,573,0,18
F0610/MID1,F0610/MID5,ss,F0610,F0610,573,0,18
F0610/MID1,F0610/MID2,ss,F0610,F0610,573,0,18
F0610/MID2,F0610/MID3,bb,F0610,F0610,573,0,18
F0610/MID2,F0610/MID3,ss,F0610,F0610,573,0,18
F0610/MID3,F0610/MID5,bb,F0610,F0610,573,0,18
F0610/MID3,F0610/MID5,ss,F0610,F0610,573,0,18
F0610/MID4,F0610/MID2,fs,F0610,F0610,573,0,12
F0610/MID4,F0610/MID7,fd,F0610,F0610,573,0,4
F0610/MID4,F0610/MID3,fs,F0610,F0610,573,0,24
F0610/MID4,F0610/MID1,fs,F0610,F0610,573,0,24
F0610/MID6,F0610/MID7,md,F0610,F0610,573,0,1
F0611/MID1,F0611/MID4,fd,F0611,F0611,574,0,70
F0611/MID1,F0611/MID3,fs,F0611,F0611,574,0,30
F0611/MID2,F0611/MID4,md,F0611,F0611,574,0,42
F0611/MID2,F0611/MID3,ms,F0611,F0611,574,0,18
F0611/MID3,F0611/MID4,ss,F0611,F0611,574,0,21
F0611/MID3,F0611/MID4,bb,F0611,F0611,574,0,21
F0611/MID3,F0611/MID4,sibs,F0611,F0611,574,0,21
F0612/MID2,F0612/MID1,ms,F0612,F0612,575,0,6
F0612/MID3,F0612/MID1,fs,F0612,F0612,575,0,3
F0613/MID1,F0613/MID2,ss,F0613,F0613,576,0,42
F0613/MID1,F0613/MID5,sibs,F0613,F0613,576,0,7
F0613/MID1,F0613/MID5,bb,F0613,F0613,576,0,7
F0613/MID1,F0613/MID5,ss,F0613,F0613,576,0,7
F0613/MID1,F0613/MID2,bb,F0613,F0613,576,0,42
F0613/MID2,F0613/MID5,bb,F0613,F0613,576,0,6
F0613/MID2,F0613/MID5,sibs,F0613,F0613,576,0,6
F0613/MID2,F0613/MID5,ss,F0613,F0613,576,0,6
F0613/MID3,F0613/MID5,md,F0613,F0613,576,0,1
F0613/MID3,F0613/MID2,ms,F0613,F0613,576,0,6
F0613/MID3,F0613/MID1,ms,F0613,F0613,576,0,7
F0613/MID4,F0613/MID5,fd,F0613,F0613,576,0,1
F0613/MID4,F0613/MID2,fs,F0613,F0613,576,0,6
F0613/MID4,F0613/MID1,fs,F0613,F0613,576,0,7
F0615/MID1,F0615/MID3,fs,F0615,F0615,578,0,40
F0615/MID2,F0615/MID3,ms,F0615,F0615,578,0,45
F0618/MID1,F0618/MID2,bb,F0618,F0618,581,0,18
F0618/MID1,F0618/MID3,sibs,F0618,F0618,581,0,9
F0618/MID1,F0618/MID2,ss,F0618,F0618,581,0,18
F0618/MID1,F0618/MID3,ss,F0618,F0618,581,0,9
F0618/MID1,F0618/MID3,bb,F0618,F0618,581,0,9
F0618/MID2,F0618/MID3,sibs,F0618,F0618,581,0,2
F0618/MID2,F0618/MID3,bb,F0618,F0618,581,0,2
F0618/MID2,F0618/MID3,ss,F0618,F0618,581,0,2
F0618/MID4,F0618/MID2,ms,F0618,F0618,581,0,10
F0618/MID4,F0618/MID1,ms,F0618,F0618,581,0,45
F0618/MID4,F0618/MID3,md,F0618,F0618,581,0,5
F0618/MID5,F0618/MID3,fd,F0618,F0618,581,0,2
F0618/MID5,F0618/MID2,fs,F0618,F0618,581,0,4
F0618/MID5,F0618/MID1,fs,F0618,F0618,581,0,18
F0622/MID1,F0622/MID5,ss,F0622,F0622,584,0,48
F0622/MID1,F0622/MID4,ss,F0622,F0622,584,0,64
F0622/MID1,F0622/MID6,ss,F0622,F0622,584,0,48
F0622/MID1,F0622/MID6,sibs,F0622,F0622,584,0,48
F0622/MID1,F0622/MID4,bb,F0622,F0622,584,0,64
F0622/MID1,F0622/MID4,sibs,F0622,F0622,584,0,64
F0622/MID1,F0622/MID5,bb,F0622,F0622,584,0,48
F0622/MID1,F0622/MID6,bb,F0622,F0622,584,0,48
F0622/MID1,F0622/MID5,sibs,F0622,F0622,584,0,48
F0622/MID2,F0622/MID5,fd,F0622,F0622,584,0,33
F0622/MID2,F0622/MID1,fs,F0622,F0622,584,0,176
F0622/MID2,F0622/MID6,fd,F0622,F0622,584,0,33
F0622/MID2,F0622/MID4,fd,F0622,F0622,584,0,44
F0622/MID3,F0622/MID5,md,F0622,F0622,584,0,12
F0622/MID3,F0622/MID4,md,F0622,F0622,584,0,16
F0622/MID3,F0622/MID6,md,F0622,F0622,584,0,12
F0622/MID3,F0622/MID1,ms,F0622,F0622,584,0,64
F0622/MID4,F0622/MID5,ss,F0622,F0622,584,0,12
F0622/MID4,F0622/MID6,bb,F0622,F0622,584,0,12
F0622/MID4,F0622/MID5,bb,F0622,F0622,584,0,12
F0622/MID4,F0622/MID6,ss,F0622,F0622,584,0,12
F0622/MID5,F0622/MID6,bb,F0622,F0622,584,0,9
F0622/MID5,F0622/MID6,ss,F0622,F0622,584,0,9
F0623/MID1,F0623/MID2,ss,F0623,F0623,585,0,121
F0623/MID1,F0623/MID2,bb,F0623,F0623,585,0,121
F0624/MID1,F0624/MID2,fs,F0624,F0624,586,0,4
F0625/MID1,F0625/MID4,ms,F0625,F0625,587,0,36
F0625/MID1,F0625/MID3,md,F0625,F0625,587,0,63
F0625/MID2,F0625/MID3,fd,F0625,F0625,587,0,42
F0625/MID2,F0625/MID4,fs,F0625,F0625,587,0,24
F0625/MID3,F0625/MID4,ss,F0625,F0625,587,0,28
F0625/MID3,F0625/MID4,bb,F0625,F0625,587,0,28
F0625/MID3,F0625/MID4,sibs,F0625,F0625,587,0,28
F0629/MID2,F0629/MID3,bb,F0629,F0629,591,0,12
F0629/MID2,F0629/MID3,ss,F0629,F0629,591,0,12
F0631/MID1,F0631/MID4,bb,F0631,F0631,593,0,36
F0631/MID1,F0631/MID2,sibs,F0631,F0631,593,0,45
F0631/MID1,F0631/MID2,ss,F0631,F0631,593,0,45
F0631/MID1,F0631/MID4,ss,F0631,F0631,593,0,36
F0631/MID1,F0631/MID2,bb,F0631,F0631,593,0,45
F0631/MID2,F0631/MID4,ss,F0631,F0631,593,0,20
F0631/MID2,F0631/MID4,bb,F0631,F0631,593,0,20
F0631/MID2,F0631/MID4,sibs,F0631,F0631,593,0,20
F0631/MID3,F0631/MID2,ms,F0631,F0631,593,0,20
F0631/MID3,F0631/MID1,md,F0631,F0631,593,0,36
F0631/MID5,F0631/MID1,fd,F0631,F0631,593,0,27
F0631/MID5,F0631/MID4,fd,F0631,F0631,593,0,12
F0631/MID5,F0631/MID2,fs,F0631,F0631,593,0,15
F0635/MID1,F0635/MID2,ss,F0635,F0635,597,0,8
F0635/MID1,F0635/MID2,bb,F0635,F0635,597,0,8
F0635/MID1,F0635/MID4,fd,F0635,F0635,597,0,40
F0635/MID1,F0635/MID5,fd,F0635,F0635,597,0,40
F0635/MID3,F0635/MID4,md,F0635,F0635,597,0,20
F0635/MID3,F0635/MID5,md,F0635,F0635,597,0,20
F0635/MID4,F0635/MID5,ss,F0635,F0635,597,0,25
F0635/MID4,F0635/MID5,bb,F0635,F0635,597,0,25
F0636/MID1,F0636/MID5,bb,F0636,F0636,598,0,2
F0636/MID1,F0636/MID5,ss,F0636,F0636,598,0,2
F0636/MID1,F0636/MID6,ss,F0636,F0636,598,0,2
F0636/MID1,F0636/MID4,bb,F0636,F0636,598,0,4
F0636/MID1,F0636/MID5,sibs,F0636,F0636,598,0,2
F0636/MID1,F0636/MID4,sibs,F0636,F0636,598,0,4
F0636/MID1,F0636/MID6,bb,F0636,F0636,598,0,2
F0636/MID1,F0636/MID4,ss,F0636,F0636,598,0,4
F0636/MID2,F0636/MID5,md,F0636,F0636,598,0,2
F0636/MID2,F0636/MID4,md,F0636,F0636,598,0,4
F0636/MID2,F0636/MID6,ms,F0636,F0636,598,0,2
F0636/MID4,F0636/MID6,sibs,F0636,F0636,598,0,2
F0636/MID4,F0636/MID5,ss,F0636,F0636,598,0,2
F0636/MID4,F0636/MID6,ss,F0636,F0636,598,0,2
F0636/MID4,F0636/MID6,bb,F0636,F0636,598,0,2
F0636/MID4,F0636/MID5,bb,F0636,F0636,598,0,2
F0636/MID5,F0636/MID6,ss,F0636,F0636,598,0,1
F0636/MID5,F0636/MID6,sibs,F0636,F0636,598,0,1
F0636/MID5,F0636/MID6,bb,F0636,F0636,598,0,1
F0637/MID1,F0637/MID3,fd,F0637,F0637,599,0,35
F0637/MID2,F0637/MID3,md,F0637,F0637,599,0,20
F0637/MID4,F0637/MID1,ms,F0637,F0637,599,0,7
F0639/MID1,F0639/MID4,md,F0639,F0639,601,0,1
F0639/MID1,F0639/MID3,ms,F0639,F0639,601,0,2
F0639/MID2,F0639/MID1,md,F0639,F0639,601,0,1
F0639/MID3,F0639/MID4,sibs,F0639,F0639,601,0,2
F0639/MID3,F0639/MID4,ss,F0639,F0639,601,0,2
F0639/MID3,F0639/MID4,bb,F0639,F0639,601,0,2
F0639/MID5,F0639/MID3,fs,F0639,F0639,601,0,2
F0639/MID5,F0639/MID4,fd,F0639,F0639,601,0,1
F0641/MID1,F0641/MID3,fs,F0641,F0641,602,0,16
F0641/MID1,F0641/MID4,fs,F0641,F0641,602,0,16
F0641/MID1,F0641/MID5,fs,F0641,F0641,602,0,16
F0641/MID1,F0641/MID6,fs,F0641,F0641,602,0,16
F0641/MID1,F0641/MID7,fs,F0641,F0641,602,0,8
F0641/MID2,F0641/MID5,ms,F0641,F0641,602,0,14
F0641/MID2,F0641/MID6,ms,F0641,F0641,602,0,14
F0641/MID2,F0641/MID4,ms,F0641,F0641,602,0,14
F0641/MID2,F0641/MID3,ms,F0641,F0641,602,0,14
F0641/MID2,F0641/MID7,ms,F0641,F0641,602,0,7
F0641/MID3,F0641/MID7,ss,F0641,F0641,602,0,2
F0641/MID3,F0641/MID6,bb,F0641,F0641,602,0,4
F0641/MID3,F0641/MID4,bb,F0641,F0641,602,0,4
F0641/MID3,F0641/MID7,bb,F0641,F0641,602,0,2
F0641/MID3,F0641/MID5,ss,F0641,F0641,602,0,4
F0641/MID3,F0641/MID6,ss,F0641,F0641,602,0,4
F0641/MID3,F0641/MID4,ss,F0641,F0641,602,0,4
F0641/MID3,F0641/MID5,bb,F0641,F0641,602,0,4
F0641/MID4,F0641/MID6,ss,F0641,F0641,602,0,4
F0641/MID4,F0641/MID5,bb,F0641,F0641,602,0,4
F0641/MID4,F0641/MID7,bb,F0641,F0641,602,0,2
F0641/MID4,F0641/MID5,ss,F0641,F0641,602,0,4
F0641/MID4,F0641/MID7,ss,F0641,F0641,602,0,2
F0641/MID4,F0641/MID6,bb,F0641,F0641,602,0,4
F0641/MID5,F0641/MID7,bb,F0641,F0641,602,0,2
F0641/MID5,F0641/MID6,ss,F0641,F0641,602,0,4
